

ITEM¹øÈ£	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	»óÁ¡ ÆÇ¸Å°¡	»óÁ¡¿¡¼­ »ì ¶§	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
16164	¼öÁ¤¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16165	266	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_SP_REGEN	19	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16165	¼öÁ¤¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16166	267	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_SP_REGEN	24	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16166	¼öÁ¤¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16167	268	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_SP_REGEN	30	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16167	¼öÁ¤¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16168	269	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_SP_REGEN	36	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16168	¼öÁ¤¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16169	270	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_SP_REGEN	45	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16169	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16330	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_SP_REGEN	56	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16180	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2000	2000	16181	262	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_HP_REGEN	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16181	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3200	3200	16182	263	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_HP_REGEN	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16182	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	5000	5000	16183	264	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_HP_REGEN	12	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16183	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16184	265	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_HP_REGEN	15	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16184	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16185	266	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_HP_REGEN	19	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16185	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16186	267	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_HP_REGEN	24	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16186	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16187	268	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_HP_REGEN	30	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16187	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16188	269	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_HP_REGEN	36	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16188	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16189	270	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_HP_REGEN	45	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16189	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16350	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_HP_REGEN	56	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16200	Ãµ·ç¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2000	2000	16201	262	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_PENETRATE_PCT	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16201	Ãµ·ç¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3200	3200	16202	263	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_PENETRATE_PCT	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16202	Ãµ·ç¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	5000	5000	16203	264	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_PENETRATE_PCT	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16203	Ãµ·ç¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16204	265	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_PENETRATE_PCT	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16204	Ãµ·ç¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16205	266	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_PENETRATE_PCT	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16205	Ãµ·ç¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16206	267	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_PENETRATE_PCT	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16206	Ãµ·ç¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16207	268	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_PENETRATE_PCT	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16207	Ãµ·ç¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16208	269	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_PENETRATE_PCT	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16208	Ãµ·ç¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16209	270	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_PENETRATE_PCT	13	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16209	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16370	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_PENETRATE_PCT	20	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16230	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	16231	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	21	APPLY_RESIST_BOW	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16231	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	16232	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	21	APPLY_RESIST_BOW	11	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16232	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	16233	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_RESIST_BOW	11	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16233	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	16234	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_RESIST_BOW	12	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16234	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	16235	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_RESIST_BOW	12	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16235	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	16236	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_RESIST_BOW	13	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16236	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	16237	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_RESIST_BOW	13	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16237	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	16238	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_RESIST_BOW	14	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16238	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	16239	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_RESIST_BOW	14	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16239	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	0	0	15	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_RESIST_BOW	15	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16250	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16251	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_DEX	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16251	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16252	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_DEX	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16252	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16253	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_DEX	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16253	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16254	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_DEX	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16254	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16255	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_DEX	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16255	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16256	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_DEX	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16256	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16257	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_DEX	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16257	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16258	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_DEX	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16258	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16259	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_DEX	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16259	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_DEX	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16270	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16271	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_CON	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16271	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16272	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_CON	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16272	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16273	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_CON	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16273	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16274	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_CON	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16274	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16275	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_CON	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16275	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16276	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_CON	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16276	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16277	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_CON	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16277	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16278	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_CON	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16278	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16279	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_CON	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16279	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_CON	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16290	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16291	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_INT	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16291	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16292	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_INT	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16292	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16293	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_INT	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16293	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16294	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_INT	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16294	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16295	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_INT	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16295	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16296	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_INT	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16296	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16297	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_INT	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16297	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16298	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_INT	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16298	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16299	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_INT	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16299	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_INT	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16310	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16311	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_STR	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16311	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16312	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	23	APPLY_STR	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16312	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16313	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_STR	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16313	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16314	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_STR	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16314	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16315	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_STR	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16315	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16316	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_STR	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16316	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16317	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_STR	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16317	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16318	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_STR	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16318	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16319	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_STR	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16319	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_STR	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16330	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16331	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_SP_REGEN	59	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16331	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16332	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	25	APPLY_SP_REGEN	62	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16332	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16333	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_SP_REGEN	65	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16333	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16334	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	26	APPLY_SP_REGEN	68	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16334	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16335	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_SP_REGEN	71	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16335	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16336	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	27	APPLY_SP_REGEN	74	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16336	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16337	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_SP_REGEN	77	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
